ScenarioFamily,Scenario,Year,CO2eq
CPP4 Variant,NDC_CPP4-0925-HG,2048,238840.505384442
CPP4 Variant,NDC_CPP4-0925-HG,2049,240293.90320177044
CPP4 Variant,NDC_CPP4-0925-HG,2050,242086.82533112963
CPP4 Variant,NDC_CPP4-0925-HG,2051,241666.5318278789
CPP4 Variant,NDC_CPP4-0925-HG,2052,241536.21742006287
CPP4 Variant,NDC_CPP4-0925-HG,2053,241415.42284440846
CPP4 Variant,NDC_CPP4-0925-HG,2054,241298.50453379474
CPP4 Variant,NDC_CPP4-0925-HG,2055,241190.82814811473
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2019,490043.91408758034
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2020,439652.6009692334
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2021,457069.6492579627
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2022,422211.38399765705
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2023,442362.92353321414
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2024,437894.7701363086
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2025,420883.8517490363
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2026,418577.68045181234
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2027,408684.3747889694
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2028,396897.4018558928
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2029,387672.0580963643
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2030,375196.3548373194
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2031,363470.755418474
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2032,345344.8475832824
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2033,333316.5457729923
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2034,325067.83838581876
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2035,320951.861456818
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2036,311438.94140562153
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2037,301323.3333905492
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2038,290186.38420224853
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2039,278408.1878328572
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2040,266048.13499960606
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2041,268536.0668046306
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2042,266501.9345454628
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2043,256396.63650219943
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2044,248971.18358012207
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2045,247307.66155216537
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2046,235517.1903960021
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2047,210500.44094901663
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2048,191925.0017714707
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2049,176661.71681727516
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2050,148090.25631835184
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2051,143149.32401216193
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2052,143473.38416257384
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2053,143657.8960988669
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2054,144081.13501278945
CPP4 Variant,NDC_CPP4-0925-NZ-HG,2055,144476.21257364572
CPP4 Variant,NDC_CPP4-0925-RG,2019,490793.006819112
CPP4 Variant,NDC_CPP4-0925-RG,2020,440397.3373902879
CPP4 Variant,NDC_CPP4-0925-RG,2021,457866.8911222393
CPP4 Variant,NDC_CPP4-0925-RG,2022,424426.67284035677
CPP4 Variant,NDC_CPP4-0925-RG,2023,447862.6528813713
CPP4 Variant,NDC_CPP4-0925-RG,2024,438482.13536489476
CPP4 Variant,NDC_CPP4-0925-RG,2025,418947.5235035498
CPP4 Variant,NDC_CPP4-0925-RG,2026,409597.0266964743
CPP4 Variant,NDC_CPP4-0925-RG,2027,397553.1670569075
CPP4 Variant,NDC_CPP4-0925-RG,2028,382510.1325847905
CPP4 Variant,NDC_CPP4-0925-RG,2029,370078.41771688324
CPP4 Variant,NDC_CPP4-0925-RG,2030,356676.7168849061
CPP4 Variant,NDC_CPP4-0925-RG,2031,344973.1121609224
CPP4 Variant,NDC_CPP4-0925-RG,2032,327233.14232982893
CPP4 Variant,NDC_CPP4-0925-RG,2033,315787.4006563187
CPP4 Variant,NDC_CPP4-0925-RG,2034,307569.4840973436
CPP4 Variant,NDC_CPP4-0925-RG,2035,298794.45282792504
CPP4 Variant,NDC_CPP4-0925-RG,2036,288029.3842818903
CPP4 Variant,NDC_CPP4-0925-RG,2037,277518.18754640647
CPP4 Variant,NDC_CPP4-0925-RG,2038,267244.78466683265
CPP4 Variant,NDC_CPP4-0925-RG,2039,251870.90122341228
CPP4 Variant,NDC_CPP4-0925-RG,2040,238445.26721345825
CPP4 Variant,NDC_CPP4-0925-RG,2041,241521.19864566266
CPP4 Variant,NDC_CPP4-0925-RG,2042,248344.6369203125
CPP4 Variant,NDC_CPP4-0925-RG,2043,244342.12494063532
CPP4 Variant,NDC_CPP4-0925-RG,2044,243216.2035503434
CPP4 Variant,NDC_CPP4-0925-RG,2045,243844.08231740957
CPP4 Variant,NDC_CPP4-0925-RG,2046,237075.74042739437
CPP4 Variant,NDC_CPP4-0925-RG,2047,228124.2023645378
CPP4 Variant,NDC_CPP4-0925-RG,2048,218150.6422930344
CPP4 Variant,NDC_CPP4-0925-RG,2049,215965.88450477284
CPP4 Variant,NDC_CPP4-0925-RG,2050,218447.67596730494
CPP4 Variant,NDC_CPP4-0925-RG,2051,216467.350165913
CPP4 Variant,NDC_CPP4-0925-RG,2052,216317.05243184906
CPP4 Variant,NDC_CPP4-0925-RG,2053,216171.42836276916
CPP4 Variant,NDC_CPP4-0925-RG,2054,216028.46780463634
CPP4 Variant,NDC_CPP4-0925-RG,2055,215890.5467239317
CPP4 Variant,NDC_CPP4-095-RG,2019,490793.02566473815
CPP4 Variant,NDC_CPP4-095-RG,2020,440400.5884298802
CPP4 Variant,NDC_CPP4-095-RG,2021,457866.99266571255
CPP4 Variant,NDC_CPP4-095-RG,2022,424421.5143316115
CPP4 Variant,NDC_CPP4-095-RG,2023,447862.06162526226
CPP4 Variant,NDC_CPP4-095-RG,2024,438469.6167529751
CPP4 Variant,NDC_CPP4-095-RG,2025,418860.6235998164
CPP4 Variant,NDC_CPP4-095-RG,2026,411655.1410598529
CPP4 Variant,NDC_CPP4-095-RG,2027,401408.5048505814
CPP4 Variant,NDC_CPP4-095-RG,2028,388383.0096709456
CPP4 Variant,NDC_CPP4-095-RG,2029,377724.9224734623
CPP4 Variant,NDC_CPP4-095-RG,2030,364888.11101424595
CPP4 Variant,NDC_CPP4-095-RG,2031,353688.17939590366
CPP4 Variant,NDC_CPP4-095-RG,2032,337726.6197354207
CPP4 Variant,NDC_CPP4-095-RG,2033,323093.6387541459
CPP4 Variant,NDC_CPP4-095-RG,2034,316118.7360976758
CPP4 Variant,NDC_CPP4-095-RG,2035,309519.5451728158
CPP4 Variant,NDC_CPP4-095-RG,2036,301684.8800650769
CPP4 Variant,NDC_CPP4-095-RG,2037,294299.73543168
CPP4 Variant,NDC_CPP4-095-RG,2038,286698.65094470646
CPP4 Variant,NDC_CPP4-095-RG,2039,277962.8042329266
CPP4 Variant,NDC_CPP4-095-RG,2040,268317.51521806524
CPP4 Variant,NDC_CPP4-095-RG,2041,273842.0738407275
CPP4 Variant,NDC_CPP4-095-RG,2042,273982.48811932415
CPP4 Variant,NDC_CPP4-095-RG,2043,258534.47085793858
CPP4 Variant,NDC_CPP4-095-RG,2044,252598.58823755503
CPP4 Variant,NDC_CPP4-095-RG,2045,252510.87715082028
CPP4 Variant,NDC_CPP4-095-RG,2046,244979.27276539846
CPP4 Variant,NDC_CPP4-095-RG,2047,234777.7960849976
CPP4 Variant,NDC_CPP4-095-RG,2048,228876.12195819165
CPP4 Variant,NDC_CPP4-095-RG,2049,223414.375735579
CPP4 Variant,NDC_CPP4-095-RG,2050,222148.43967438213
CPP4 Variant,NDC_CPP4-095-RG,2051,221451.20401638592
CPP4 Variant,NDC_CPP4-095-RG,2052,221302.94795037436
CPP4 Variant,NDC_CPP4-095-RG,2053,221158.79513726366
CPP4 Variant,NDC_CPP4-095-RG,2054,221017.86944011878
CPP4 Variant,NDC_CPP4-095-RG,2055,220881.01818043113
CPP4 Variant,NDC_CPP4-0975-RG,2019,490793.0273559218
CPP4 Variant,NDC_CPP4-0975-RG,2020,440400.68452514074
CPP4 Variant,NDC_CPP4-0975-RG,2021,457865.53554657934
CPP4 Variant,NDC_CPP4-0975-RG,2022,424422.7520330551
CPP4 Variant,NDC_CPP4-0975-RG,2023,447860.57441345113
CPP4 Variant,NDC_CPP4-0975-RG,2024,438466.5963730531
CPP4 Variant,NDC_CPP4-0975-RG,2025,418827.8039537345
CPP4 Variant,NDC_CPP4-0975-RG,2026,412019.37507990655
CPP4 Variant,NDC_CPP4-0975-RG,2027,403502.42091656843
CPP4 Variant,NDC_CPP4-0975-RG,2028,392295.241454139
CPP4 Variant,NDC_CPP4-0975-RG,2029,383627.32708632306
CPP4 Variant,NDC_CPP4-0975-RG,2030,373001.9642091767
CPP4 Variant,NDC_CPP4-0975-RG,2031,360146.6478167864
CPP4 Variant,NDC_CPP4-0975-RG,2032,342220.6966625728
CPP4 Variant,NDC_CPP4-0975-RG,2033,331451.2057864786
CPP4 Variant,NDC_CPP4-0975-RG,2034,325621.90633197996
CPP4 Variant,NDC_CPP4-0975-RG,2035,319509.15225670265
CPP4 Variant,NDC_CPP4-0975-RG,2036,312637.8349896282
CPP4 Variant,NDC_CPP4-0975-RG,2037,306347.72816951206
CPP4 Variant,NDC_CPP4-0975-RG,2038,300036.62666427495
CPP4 Variant,NDC_CPP4-0975-RG,2039,292397.58199979266
CPP4 Variant,NDC_CPP4-0975-RG,2040,283599.2170604418
CPP4 Variant,NDC_CPP4-0975-RG,2041,290447.252898679
CPP4 Variant,NDC_CPP4-0975-RG,2042,292510.9951911658
CPP4 Variant,NDC_CPP4-0975-RG,2043,278234.5137671935
CPP4 Variant,NDC_CPP4-0975-RG,2044,269690.45180190675
CPP4 Variant,NDC_CPP4-0975-RG,2045,268939.28428093775
CPP4 Variant,NDC_CPP4-0975-RG,2046,257962.93655532363
CPP4 Variant,NDC_CPP4-0975-RG,2047,242858.86860525218
CPP4 Variant,NDC_CPP4-0975-RG,2048,236775.93455372128
CPP4 Variant,NDC_CPP4-0975-RG,2049,229567.2508762103
CPP4 Variant,NDC_CPP4-0975-RG,2050,226687.08759405682
CPP4 Variant,NDC_CPP4-0975-RG,2051,226532.6914838696
CPP4 Variant,NDC_CPP4-0975-RG,2052,226383.87162738945
CPP4 Variant,NDC_CPP4-0975-RG,2053,226239.64255988644
CPP4 Variant,NDC_CPP4-0975-RG,2054,226098.71922506962
CPP4 Variant,NDC_CPP4-0975-RG,2055,225961.559216501
CPP4 Variant,NDC_CPP4-10-RG,2019,490793.02814916964
CPP4 Variant,NDC_CPP4-10-RG,2020,440400.7031346112
CPP4 Variant,NDC_CPP4-10-RG,2021,457864.7232928982
CPP4 Variant,NDC_CPP4-10-RG,2022,424421.52060770226
CPP4 Variant,NDC_CPP4-10-RG,2023,447855.2392372899
CPP4 Variant,NDC_CPP4-10-RG,2024,438460.7488004718
CPP4 Variant,NDC_CPP4-10-RG,2025,418794.6408952948
CPP4 Variant,NDC_CPP4-10-RG,2026,412119.63765779266
CPP4 Variant,NDC_CPP4-10-RG,2027,404498.01967245206
CPP4 Variant,NDC_CPP4-10-RG,2028,394324.4123285037
CPP4 Variant,NDC_CPP4-10-RG,2029,386704.03095255565
CPP4 Variant,NDC_CPP4-10-RG,2030,377537.7056194608
CPP4 Variant,NDC_CPP4-10-RG,2031,365883.80357852066
CPP4 Variant,NDC_CPP4-10-RG,2032,347925.2802224941
CPP4 Variant,NDC_CPP4-10-RG,2033,336879.94561199786
CPP4 Variant,NDC_CPP4-10-RG,2034,331054.93808761577
CPP4 Variant,NDC_CPP4-10-RG,2035,325872.55677373364
CPP4 Variant,NDC_CPP4-10-RG,2036,319466.1004383287
CPP4 Variant,NDC_CPP4-10-RG,2037,313565.7516221748
CPP4 Variant,NDC_CPP4-10-RG,2038,307847.62994884315
CPP4 Variant,NDC_CPP4-10-RG,2039,301744.5072579974
CPP4 Variant,NDC_CPP4-10-RG,2040,293754.92895941663
CPP4 Variant,NDC_CPP4-10-RG,2041,302750.31350670464
CPP4 Variant,NDC_CPP4-10-RG,2042,306328.6329052894
CPP4 Variant,NDC_CPP4-10-RG,2043,295360.5079789291
CPP4 Variant,NDC_CPP4-10-RG,2044,288755.64566801215
CPP4 Variant,NDC_CPP4-10-RG,2045,289384.2803850401
CPP4 Variant,NDC_CPP4-10-RG,2046,282048.8410728336
CPP4 Variant,NDC_CPP4-10-RG,2047,265121.5112706068
CPP4 Variant,NDC_CPP4-10-RG,2048,252332.3180102694
CPP4 Variant,NDC_CPP4-10-RG,2049,245366.70172869586
CPP4 Variant,NDC_CPP4-10-RG,2050,239970.85488152853
CPP4 Variant,NDC_CPP4-10-RG,2051,239817.0112747228
CPP4 Variant,NDC_CPP4-10-RG,2052,239668.33056184862
CPP4 Variant,NDC_CPP4-10-RG,2053,239525.4088380115
CPP4 Variant,NDC_CPP4-10-RG,2054,239385.30286390038
CPP4 Variant,NDC_CPP4-10-RG,2055,239248.90805207207
CPP4 Variant,NDC_CPP4-1025-RG,2019,490793.0260824223
CPP4 Variant,NDC_CPP4-1025-RG,2020,440400.4779128792
CPP4 Variant,NDC_CPP4-1025-RG,2021,457867.45885072066
CPP4 Variant,NDC_CPP4-1025-RG,2022,424420.3719101644
CPP4 Variant,NDC_CPP4-1025-RG,2023,447845.09943859716
CPP4 Variant,NDC_CPP4-1025-RG,2024,438447.0337370461
CPP4 Variant,NDC_CPP4-1025-RG,2025,418764.9231179332
CPP4 Variant,NDC_CPP4-1025-RG,2026,411814.13952548214
CPP4 Variant,NDC_CPP4-1025-RG,2027,404815.7646351899
CPP4 Variant,NDC_CPP4-1025-RG,2028,395950.86726200854
CPP4 Variant,NDC_CPP4-1025-RG,2029,389060.8990869426
CPP4 Variant,NDC_CPP4-1025-RG,2030,380728.64231401135
CPP4 Variant,NDC_CPP4-1025-RG,2031,369891.177699238
CPP4 Variant,NDC_CPP4-1025-RG,2032,355376.9038161697
CPP4 Variant,NDC_CPP4-1025-RG,2033,342482.4567845824
CPP4 Variant,NDC_CPP4-1025-RG,2034,337569.9195418585
CPP4 Variant,NDC_CPP4-1025-RG,2035,332976.4758749116
CPP4 Variant,NDC_CPP4-1025-RG,2036,327196.2201499611
CPP4 Variant,NDC_CPP4-1025-RG,2037,320993.2134961015
CPP4 Variant,NDC_CPP4-1025-RG,2038,315569.83174719854
CPP4 Variant,NDC_CPP4-1025-RG,2039,309727.8255821535
CPP4 Variant,NDC_CPP4-1025-RG,2040,301260.4915278661
CPP4 Variant,NDC_CPP4-1025-RG,2041,311270.249673694
CPP4 Variant,NDC_CPP4-1025-RG,2042,315865.7749850704
CPP4 Variant,NDC_CPP4-1025-RG,2043,304172.5715837671
CPP4 Variant,NDC_CPP4-1025-RG,2044,303073.17275878944
CPP4 Variant,NDC_CPP4-1025-RG,2045,302754.44561643794
CPP4 Variant,NDC_CPP4-1025-RG,2046,297668.92740833526
CPP4 Variant,NDC_CPP4-1025-RG,2047,288319.5671219481
CPP4 Variant,NDC_CPP4-1025-RG,2048,281070.0670169585
CPP4 Variant,NDC_CPP4-1025-RG,2049,274423.68174179544
CPP4 Variant,NDC_CPP4-1025-RG,2050,267496.125326557
CPP4 Variant,NDC_CPP4-1025-RG,2051,265604.9497896929
CPP4 Variant,NDC_CPP4-1025-RG,2052,265457.3611160644
CPP4 Variant,NDC_CPP4-1025-RG,2053,265316.1490192921
CPP4 Variant,NDC_CPP4-1025-RG,2054,265176.74663812906
CPP4 Variant,NDC_CPP4-1025-RG,2055,265041.3474171982
CPP4 Variant,NDC_CPP4-8-NZ-RG,2019,490045.93654269876
CPP4 Variant,NDC_CPP4-8-NZ-RG,2020,439661.18502896914
CPP4 Variant,NDC_CPP4-8-NZ-RG,2021,457117.1201405265
CPP4 Variant,NDC_CPP4-8-NZ-RG,2022,422222.6521026215
CPP4 Variant,NDC_CPP4-8-NZ-RG,2023,442233.6733098018
CPP4 Variant,NDC_CPP4-8-NZ-RG,2024,435736.6713950964
CPP4 Variant,NDC_CPP4-8-NZ-RG,2025,416226.390189251
CPP4 Variant,NDC_CPP4-8-NZ-RG,2026,404775.4254805088
CPP4 Variant,NDC_CPP4-8-NZ-RG,2027,385102.67190924997
CPP4 Variant,NDC_CPP4-8-NZ-RG,2028,364360.2912290275
CPP4 Variant,NDC_CPP4-8-NZ-RG,2029,337687.2399621889
CPP4 Variant,NDC_CPP4-8-NZ-RG,2030,327842.69696737104
CPP4 Variant,NDC_CPP4-8-NZ-RG,2031,317210.6259718103
CPP4 Variant,NDC_CPP4-8-NZ-RG,2032,300981.7485600816
CPP4 Variant,NDC_CPP4-8-NZ-RG,2033,287079.68593863427
CPP4 Variant,NDC_CPP4-8-NZ-RG,2034,275603.2732296667
CPP4 Variant,NDC_CPP4-8-NZ-RG,2035,263699.0869251019
CPP4 Variant,NDC_CPP4-8-NZ-RG,2036,249675.10829097684
CPP4 Variant,NDC_CPP4-8-NZ-RG,2037,237073.779379937
CPP4 Variant,NDC_CPP4-8-NZ-RG,2038,223006.4281808733
CPP4 Variant,NDC_CPP4-8-NZ-RG,2039,206573.02670007106
CPP4 Variant,NDC_CPP4-8-NZ-RG,2040,193518.7110277323
CPP4 Variant,NDC_CPP4-8-NZ-RG,2041,202006.3810933196
CPP4 Variant,NDC_CPP4-8-NZ-RG,2042,208558.91794095133
CPP4 Variant,NDC_CPP4-8-NZ-RG,2043,200776.07715807483
CPP4 Variant,NDC_CPP4-8-NZ-RG,2044,194835.5647040619
CPP4 Variant,NDC_CPP4-8-NZ-RG,2045,193481.10280023684
CPP4 Variant,NDC_CPP4-8-NZ-RG,2046,181470.5051121147
CPP4 Variant,NDC_CPP4-8-NZ-RG,2047,167813.15871466714
CPP4 Variant,NDC_CPP4-8-NZ-RG,2048,153230.0215013049
CPP4 Variant,NDC_CPP4-8-NZ-RG,2049,141536.4423699362
CPP4 Variant,NDC_CPP4-8-NZ-RG,2050,123905.756218451
CPP4 Variant,NDC_CPP4-8-NZ-RG,2051,123167.75432104156
CPP4 Variant,NDC_CPP4-8-NZ-RG,2052,123174.23295877522
CPP4 Variant,NDC_CPP4-8-NZ-RG,2053,123220.06610376466
CPP4 Variant,NDC_CPP4-8-NZ-RG,2054,123314.4393704484
CPP4 Variant,NDC_CPP4-8-NZ-RG,2055,123437.00013620984
CPP4 Variant,NDC_CPP4-HG,2019,490793.08417463745
CPP4 Variant,NDC_CPP4-HG,2020,440412.6061724729
CPP4 Variant,NDC_CPP4-HG,2021,457831.1121151734
CPP4 Variant,NDC_CPP4-HG,2022,424350.61839396466
CPP4 Variant,NDC_CPP4-HG,2023,447734.8097404893
CPP4 Variant,NDC_CPP4-HG,2024,438322.1056772557
CPP4 Variant,NDC_CPP4-HG,2025,421250.58893545845
CPP4 Variant,NDC_CPP4-HG,2026,417002.8693655539
CPP4 Variant,NDC_CPP4-HG,2027,410809.23993544135
CPP4 Variant,NDC_CPP4-HG,2028,404317.9975251228
CPP4 Variant,NDC_CPP4-HG,2029,399350.17183386517
CPP4 Variant,NDC_CPP4-HG,2030,393098.54630243726
CPP4 Variant,NDC_CPP4-HG,2031,385180.9328985637
CPP4 Variant,NDC_CPP4-HG,2032,371083.9694352881
CPP4 Variant,NDC_CPP4-HG,2033,357236.99776898016
CPP4 Variant,NDC_CPP4-HG,2034,352129.2654807595
CPP4 Variant,NDC_CPP4-HG,2035,348656.40003505757
CPP4 Variant,NDC_CPP4-HG,2036,344425.6960626021
CPP4 Variant,NDC_CPP4-HG,2037,338810.3820695615
CPP4 Variant,NDC_CPP4-HG,2038,334432.9751917577
CPP4 Variant,NDC_CPP4-HG,2039,329679.5993452859
CPP4 Variant,NDC_CPP4-HG,2040,320748.9627309014
CPP4 Variant,NDC_CPP4-HG,2041,332864.5510925245
CPP4 Variant,NDC_CPP4-HG,2042,340208.73466743104
CPP4 Variant,NDC_CPP4-HG,2043,330228.2411472699
CPP4 Variant,NDC_CPP4-HG,2044,326750.32245826686
CPP4 Variant,NDC_CPP4-HG,2045,333122.46896644
CPP4 Variant,NDC_CPP4-HG,2046,330186.56106044736
CPP4 Variant,NDC_CPP4-HG,2047,318776.5183240095
CPP4 Variant,NDC_CPP4-HG,2048,313708.8606141366
CPP4 Variant,NDC_CPP4-HG,2049,309298.7508094225
CPP4 Variant,NDC_CPP4-HG,2050,304504.80822325195
CPP4 Variant,NDC_CPP4-HG,2051,301857.19838709687
CPP4 Variant,NDC_CPP4-HG,2052,304600.447663323
CPP4 Variant,NDC_CPP4-HG,2053,305025.78987585555
CPP4 Variant,NDC_CPP4-HG,2054,306483.01356170006
CPP4 Variant,NDC_CPP4-HG,2055,307390.3015474126
CPP4 Variant,NDC_CPP4-LG,2019,490792.96960663015
CPP4 Variant,NDC_CPP4-LG,2020,440400.4693198191
CPP4 Variant,NDC_CPP4-LG,2021,457948.893983267
CPP4 Variant,NDC_CPP4-LG,2022,424521.14409267856
CPP4 Variant,NDC_CPP4-LG,2023,448006.0509253178
CPP4 Variant,NDC_CPP4-LG,2024,438628.64909535844
CPP4 Variant,NDC_CPP4-LG,2025,415359.33621393604
CPP4 Variant,NDC_CPP4-LG,2026,405847.21288185305
CPP4 Variant,NDC_CPP4-LG,2027,396952.29450737353
CPP4 Variant,NDC_CPP4-LG,2028,387252.73245960486
CPP4 Variant,NDC_CPP4-LG,2029,378992.9932043138
CPP4 Variant,NDC_CPP4-LG,2030,371712.6967825175
CPP4 Variant,NDC_CPP4-LG,2031,361192.64003813977
CPP4 Variant,NDC_CPP4-LG,2032,345123.89151090564
CPP4 Variant,NDC_CPP4-LG,2033,330974.31566367706
CPP4 Variant,NDC_CPP4-LG,2034,324260.3850424371
CPP4 Variant,NDC_CPP4-LG,2035,318140.9463655021
CPP4 Variant,NDC_CPP4-LG,2036,309698.8077001226
CPP4 Variant,NDC_CPP4-LG,2037,303240.6408288635
CPP4 Variant,NDC_CPP4-LG,2038,295819.6291233942
CPP4 Variant,NDC_CPP4-LG,2039,287701.4577964778
CPP4 Variant,NDC_CPP4-LG,2040,278498.37064293696
CPP4 Variant,NDC_CPP4-LG,2041,285523.1760525306
CPP4 Variant,NDC_CPP4-LG,2042,287167.9584050355
CPP4 Variant,NDC_CPP4-LG,2043,272509.82648344006
CPP4 Variant,NDC_CPP4-LG,2044,262911.7861687433
CPP4 Variant,NDC_CPP4-LG,2045,262441.01929894707
CPP4 Variant,NDC_CPP4-LG,2046,253111.65369831197
CPP4 Variant,NDC_CPP4-LG,2047,243392.02475367655
CPP4 Variant,NDC_CPP4-LG,2048,233911.36330766132
CPP4 Variant,NDC_CPP4-LG,2049,224998.52274973565
CPP4 Variant,NDC_CPP4-LG,2050,215749.0753984463
CPP4 Variant,NDC_CPP4-LG,2051,211805.0601319654
CPP4 Variant,NDC_CPP4-LG,2052,212381.37639231895
CPP4 Variant,NDC_CPP4-LG,2053,211936.71608083023
CPP4 Variant,NDC_CPP4-LG,2054,211290.227435412
CPP4 Variant,NDC_CPP4-LG,2055,210516.69309314038
CPP4 Variant,NDC_CPP4-RG,2019,490793.02432452876
CPP4 Variant,NDC_CPP4-RG,2020,440404.93868137524
CPP4 Variant,NDC_CPP4-RG,2021,457871.6226055572
CPP4 Variant,NDC_CPP4-RG,2022,424418.8035811843
CPP4 Variant,NDC_CPP4-RG,2023,447838.13954986236
CPP4 Variant,NDC_CPP4-RG,2024,438439.6772596447
CPP4 Variant,NDC_CPP4-RG,2025,418746.9440401106
CPP4 Variant,NDC_CPP4-RG,2026,411826.91299223487
CPP4 Variant,NDC_CPP4-RG,2027,405200.81783311296
CPP4 Variant,NDC_CPP4-RG,2028,397910.4220656454
CPP4 Variant,NDC_CPP4-RG,2029,392531.9718706359
CPP4 Variant,NDC_CPP4-RG,2030,386512.4668697532
CPP4 Variant,NDC_CPP4-RG,2031,377897.74560829526
CPP4 Variant,NDC_CPP4-RG,2032,364100.40694125835
CPP4 Variant,NDC_CPP4-RG,2033,350870.94735937787
CPP4 Variant,NDC_CPP4-RG,2034,343648.15875892446
CPP4 Variant,NDC_CPP4-RG,2035,339268.3514872743
CPP4 Variant,NDC_CPP4-RG,2036,333464.5917191178
CPP4 Variant,NDC_CPP4-RG,2037,328229.8758426985
CPP4 Variant,NDC_CPP4-RG,2038,322917.7244197604
CPP4 Variant,NDC_CPP4-RG,2039,316774.40329910786
CPP4 Variant,NDC_CPP4-RG,2040,306504.5759469576
CPP4 Variant,NDC_CPP4-RG,2041,316221.11239922687
CPP4 Variant,NDC_CPP4-RG,2042,321139.1749687007
CPP4 Variant,NDC_CPP4-RG,2043,309019.12063488783
CPP4 Variant,NDC_CPP4-RG,2044,303565.37863380427
CPP4 Variant,NDC_CPP4-RG,2045,307606.23390545003
CPP4 Variant,NDC_CPP4-RG,2046,302130.24151154025
CPP4 Variant,NDC_CPP4-RG,2047,289876.6936597291
CPP4 Variant,NDC_CPP4-RG,2048,282681.62599577004
CPP4 Variant,NDC_CPP4-RG,2049,276031.36306701804
CPP4 Variant,NDC_CPP4-RG,2050,269381.3423376433
CPP4 Variant,NDC_CPP4-RG,2051,265497.16148248996
CPP4 Variant,NDC_CPP4-RG,2052,267465.56500480877
CPP4 Variant,NDC_CPP4-RG,2053,267386.3696672291
CPP4 Variant,NDC_CPP4-RG,2054,267506.21465592826
CPP4 Variant,NDC_CPP4-RG,2055,267436.2414851734
CPP4 Variant,NDC_CPP4EK-HG,2019,490047.10202705604
CPP4 Variant,NDC_CPP4EK-HG,2020,439653.7299095796
CPP4 Variant,NDC_CPP4EK-HG,2021,457070.15607279626
CPP4 Variant,NDC_CPP4EK-HG,2022,422212.3258548116
CPP4 Variant,NDC_CPP4EK-HG,2023,442380.4105931263
CPP4 Variant,NDC_CPP4EK-HG,2024,438500.24189800635
CPP4 Variant,NDC_CPP4EK-HG,2025,421148.17267319147
CPP4 Variant,NDC_CPP4EK-HG,2026,417990.1985042889
CPP4 Variant,NDC_CPP4EK-HG,2027,411620.0137887907
CPP4 Variant,NDC_CPP4EK-HG,2028,405552.1647327493
CPP4 Variant,NDC_CPP4EK-HG,2029,399540.63134789094
CPP4 Variant,NDC_CPP4EK-HG,2030,393651.6365457319
CPP4 Variant,NDC_CPP4EK-HG,2031,386692.2665433541
CPP4 Variant,NDC_CPP4EK-HG,2032,373312.8108336516
CPP4 Variant,NDC_CPP4EK-HG,2033,361499.4299106015
CPP4 Variant,NDC_CPP4EK-HG,2034,336060.78846112615
CPP4 Variant,NDC_CPP4EK-HG,2035,327387.98059131426
CPP4 Variant,NDC_CPP4EK-HG,2036,326838.76802841586
CPP4 Variant,NDC_CPP4EK-HG,2037,327715.3248935745
CPP4 Variant,NDC_CPP4EK-HG,2038,320986.6315931531
CPP4 Variant,NDC_CPP4EK-HG,2039,314055.5736216494
CPP4 Variant,NDC_CPP4EK-HG,2040,305626.8819904628
CPP4 Variant,NDC_CPP4EK-HG,2041,309050.1633400073
CPP4 Variant,NDC_CPP4EK-HG,2042,322566.35600049
CPP4 Variant,NDC_CPP4EK-HG,2043,320102.9582066839
CPP4 Variant,NDC_CPP4EK-HG,2044,317330.3601398974
